,X0,X1,y
0,0.42270985185618165,-0.5443816019635284,1
1,0.7507122137733349,-0.31691555233112506,1
2,-1.0527814237724613,0.4837094939148282,0
3,0.03569481226309623,0.47916894084369394,1
4,-0.48270446489794094,0.3580942505858474,0
5,0.6551619190964542,0.6367308750083195,0
6,1.1422676845025552,0.04671017704977869,0
7,1.0267305289086979,0.12482291754058461,0
8,1.075086285752512,0.8134668986668663,0
9,0.6610837494282727,-0.3300094267349783,1
10,-0.6616303628513887,0.6201902566194797,0
11,-0.9644678659724306,0.8110367914618022,0
12,2.114863837311311,-0.08187251406890667,1
13,-0.9206804315497829,0.6272197576340587,0
14,0.988467304205276,0.45805567060302294,0
15,0.1153000999139395,-0.08275287670073005,1
16,0.9078835910976238,0.19652026141096754,0
17,2.216963906288336,0.0018831098654534095,1
18,0.1805363723624006,0.17811035348794904,1
19,0.422819903774602,-0.6044469165229983,1
20,1.896792798550014,0.24590595574443866,1
21,0.04244317179197933,0.8311226853511001,0
22,1.118130489312157,0.09532480617157492,0
23,-1.0336190323021544,0.3779763124372626,0
24,1.9647857221064702,0.19702819947150427,1
25,0.8392612205180912,0.3023772298934394,0
26,1.590849407030904,-0.006854805699888694,1
27,-0.11794441415309123,0.3264284326433492,1
28,0.26091588113568115,1.2138557803319743,0
29,0.49980119937833467,0.9736044593442018,0
30,-0.8592747387490174,0.5372024281569573,0
31,-0.8208715698822628,0.5583274599969202,0
32,0.25175698076498376,1.053652042265542,0
33,1.5747040767021268,-0.2535999984436997,1
34,0.8278265602311125,-0.290122599274865,1
35,0.28638747661289254,1.0206610951125763,0
36,0.26779396939524697,0.6484242545934373,1
37,0.7603504732885297,0.10894271135162066,0
38,1.3678281265732082,-0.47284462602661176,1
39,1.1334536106093784,-0.37450016440691325,1
40,0.6564997112597744,-0.42038719392626006,1
41,0.7140371013685134,0.7516575928035768,0
42,-0.5844654526008011,1.0512444053626298,0
43,0.3350774598388473,1.0104633992256244,0
44,0.37236782332157675,0.9136356553113376,0
45,0.5093752659068654,0.8856946713004907,0
46,0.3318460893965288,-0.3312442071896241,1
47,0.2183586213370198,-0.048229403414901006,1
48,-0.11065926753127764,0.13868696733830735,1
49,1.0368674972112644,0.41619733255224756,0
50,0.38160326652025545,-0.4007280868312937,1
51,-0.8635616012776179,1.0011367382052656,0
52,0.6383869705817788,-0.524065210017329,1
53,0.39443915428435167,0.9934473651463108,0
54,1.8715627685134208,0.4865872539810724,1
55,1.8827638884839788,0.03042373035077305,1
56,1.045747778788647,-0.471220895710492,1
57,0.8904763604983589,0.5143244175274649,0
58,0.84287874029719,0.8432460099032917,0
59,1.101242721121233,0.4304768092127226,0
60,0.859034965668311,0.2712468970698953,0
61,-1.035253749026304,0.6988951453082122,0
62,2.01810189971745,-0.47391636700544026,1
63,1.1204448170338568,-0.47638785806187334,1
64,-0.9467508490564801,0.2362091745321942,0
65,0.4619100650045681,1.0734472798333599,0
66,1.092746447756296,-0.3237527584276413,1
67,1.351131457859101,0.0490681071906349,0
68,-0.4263204778219326,0.7572812860071748,0
69,1.173280808976866,-0.5223331899589296,1
70,1.6637575152998139,-0.27320184859223795,1
71,-0.8688631801999407,0.6630611388280673,0
72,0.02514663935335194,0.31790282997607955,1
73,0.8654793381871528,0.40532968827976906,0
